TOP.6a3d751f.0009cc92	START
TOP.6a3d82f9.00073dd6	user_options->stdout_flag	0
TOP.6a3d82f9.00073dd6	user_options->usage	0
TOP.6a3d82f9.00073dd6	user_options->username	0
TOP.6a3d82f9.00073dd6	user_options->veracrypt_pim_start	485
TOP.6a3d82f9.00073dd6	user_options->veracrypt_pim_stop	485
TOP.6a3d82f9.00073dd6	user_options->version	0
TOP.6a3d82f9.00073dd6	user_options->workload_profile	2
TOP.6a3d82f9.00073dd6	user_options->brain_client	0
TOP.6a3d82f9.00073dd6	user_options->brain_client_features	2
TOP.6a3d82f9.00073dd6	user_options->brain_server	0
TOP.6a3d82f9.00073dd6	user_options->brain_server_timer	300
TOP.6a3d82f9.00073dd6	user_options->brain_port	6863
TOP.6a3d82f9.00073dd6	user_options->brain_session	0
TOP.6a3d82f9.00073dd6	hashes->hashfile	C:/Users/homychok/Downloads/136640_1782415832.hc22000
TOP.6a3d82f9.00073dd6	hashes->hashlist_mode	5
TOP.6a3d82f9.00073dd6	hashes->hashlist_format	0
TOP.6a3d82f9.00073dd6	hashes->hashes_cnt	0
TOP.6a3d82f9.00073dd6	hashes->digests_cnt	4
TOP.6a3d82f9.00073dd6	hashes->digests_done_pot	0
TOP.6a3d82f9.00073dd6	hashes->digests_done_zero	0
TOP.6a3d82f9.00073dd6	hashes->digests_done	0
TOP.6a3d82f9.00073dd6	hashes->salts_cnt	3
TOP.6a3d82f9.00073dd6	hashes->salts_done	0
TOP.6a3d82f9.00073dd6	SUB.6a3d82fa.000428d9	START
TOP.6a3d82f9.00073dd6	SUB.6a3d82fa.000428d9	straight_ctx->dict	D:/hashcat-7.1.2/rockyou.txt
TOP.6a3d82f9.00073dd6	SUB.6a3d82fa.000428d9	runtime_start	1782416122
TOP.6a3d82f9.00073dd6	SUB.6a3d82fa.000428d9	runtime_stop	1782416169
TOP.6a3d82f9.00073dd6	SUB.6a3d82fa.000428d9	hashes->digests_done_new	0
TOP.6a3d82f9.00073dd6	SUB.6a3d82fa.000428d9	status-after-work	5
TOP.6a3d82f9.00073dd6	SUB.6a3d82fa.000428d9	STOP
TOP.6a3d82f9.00073dd6	SUB.6a3d8329.00031dfa	START
TOP.6a3d82f9.00073dd6	SUB.6a3d8329.00031dfa	straight_ctx->dict	D:/hashcat-7.1.2/wordlist.txt
TOP.6a3d82f9.00073dd6	SUB.6a3d8329.00031dfa	runtime_start	1782416169
TOP.6a3d82f9.00073dd6	SUB.6a3d8329.00031dfa	runtime_stop	1782416169
TOP.6a3d82f9.00073dd6	SUB.6a3d8329.00031dfa	hashes->digests_done_new	0
TOP.6a3d82f9.00073dd6	SUB.6a3d8329.00031dfa	status-after-work	5
TOP.6a3d82f9.00073dd6	SUB.6a3d8329.00031dfa	STOP
